#location_id, days, frac_S, frac_I, frac_R
55 51 0.599000 0.331000 0.070000
55 52 0.588000 0.339000 0.073000
55 53 0.575000 0.347000 0.078000
55 54 0.561000 0.357000 0.082000
55 55 0.538000 0.378000 0.084000
55 56 0.521000 0.392000 0.087000
55 57 0.513000 0.398000 0.089000
55 58 0.491000 0.417000 0.092000
55 59 0.473000 0.432000 0.095000
55 60 0.456000 0.445000 0.099000
55 61 0.440000 0.456000 0.104000
55 62 0.422000 0.472000 0.106000
55 63 0.406000 0.485000 0.109000
55 64 0.393000 0.491000 0.116000
55 65 0.383000 0.492000 0.125000
55 66 0.364000 0.509000 0.127000
55 67 0.352000 0.516000 0.132000
55 68 0.339000 0.524000 0.137000
55 69 0.334000 0.526000 0.140000
55 70 0.322000 0.530000 0.148000
55 71 0.313000 0.536000 0.151000
55 72 0.295000 0.545000 0.160000
55 73 0.285000 0.550000 0.165000
55 74 0.279000 0.550000 0.171000
55 75 0.269000 0.557000 0.174000
55 76 0.261000 0.560000 0.179000
56 0 0.981000 0.019000 0.000000
56 1 0.980000 0.020000 0.000000
56 2 0.979000 0.021000 0.000000
56 3 0.976000 0.024000 0.000000
56 4 0.974000 0.025000 0.001000
56 5 0.972000 0.026000 0.002000
56 6 0.972000 0.026000 0.002000
56 7 0.968000 0.030000 0.002000
56 8 0.963000 0.035000 0.002000
56 9 0.961000 0.037000 0.002000
56 10 0.957000 0.040000 0.003000
56 11 0.957000 0.040000 0.003000
56 12 0.952000 0.044000 0.004000
56 13 0.946000 0.050000 0.004000
56 14 0.942000 0.053000 0.005000
56 15 0.935000 0.060000 0.005000
56 16 0.929000 0.065000 0.006000
56 17 0.924000 0.070000 0.006000
56 18 0.921000 0.070000 0.009000
56 19 0.917000 0.072000 0.011000
56 20 0.911000 0.078000 0.011000
56 21 0.906000 0.082000 0.012000
56 22 0.900000 0.087000 0.013000
56 23 0.893000 0.092000 0.015000
56 24 0.884000 0.100000 0.016000
56 25 0.878000 0.105000 0.017000
56 26 0.869000 0.114000 0.017000
56 27 0.864000 0.118000 0.018000
56 28 0.856000 0.126000 0.018000
56 29 0.848000 0.130000 0.022000
56 30 0.836000 0.141000 0.023000
56 31 0.830000 0.145000 0.025000
56 32 0.823000 0.151000 0.026000
56 33 0.813000 0.160000 0.027000
56 34 0.801000 0.169000 0.030000
56 35 0.788000 0.182000 0.030000
56 36 0.778000 0.191000 0.031000
56 37 0.770000 0.199000 0.031000
56 38 0.754000 0.212000 0.034000
56 39 0.737000 0.227000 0.036000
56 40 0.724000 0.238000 0.038000
56 41 0.707000 0.252000 0.041000
56 42 0.698000 0.258000 0.044000
56 43 0.690000 0.264000 0.046000
56 44 0.668000 0.283000 0.049000
56 45 0.647000 0.302000 0.051000
56 46 0.633000 0.313000 0.054000
56 47 0.616000 0.327000 0.057000
56 48 0.603000 0.338000 0.059000
56 49 0.591000 0.345000 0.064000
56 50 0.573000 0.359000 0.068000
56 51 0.547000 0.380000 0.073000
56 52 0.528000 0.397000 0.075000
56 53 0.506000 0.417000 0.077000
56 54 0.489000 0.431000 0.080000
56 55 0.478000 0.437000 0.085000
56 56 0.464000 0.448000 0.088000
56 57 0.447000 0.456000 0.097000
56 58 0.433000 0.460000 0.107000
56 59 0.420000 0.469000 0.111000
56 60 0.404000 0.476000 0.120000
56 61 0.389000 0.485000 0.126000
56 62 0.382000 0.489000 0.129000
56 63 0.375000 0.486000 0.139000
56 64 0.358000 0.496000 0.146000
56 65 0.351000 0.491000 0.158000
56 66 0.339000 0.501000 0.160000
56 67 0.327000 0.509000 0.164000
56 68 0.319000 0.512000 0.169000
56 69 0.305000 0.518000 0.177000
56 70 0.289000 0.531000 0.180000
56 71 0.278000 0.536000 0.186000
56 72 0.269000 0.538000 0.193000
56 73 0.263000 0.540000 0.197000
56 74 0.257000 0.539000 0.204000
56 75 0.250000 0.538000 0.212000
56 76 0.234000 0.551000 0.215000
57 0 0.981000 0.019000 0.000000
57 1 0.978000 0.022000 0.000000
57 2 0.977000 0.022000 0.001000
57 3 0.975000 0.024000 0.001000
57 4 0.967000 0.032000 0.001000
57 5 0.966000 0.033000 0.001000
57 6 0.963000 0.035000 0.002000
57 7 0.960000 0.038000 0.002000
57 8 0.951000 0.046000 0.003000
57 9 0.946000 0.050000 0.004000
57 10 0.944000 0.052000 0.004000
57 11 0.942000 0.053000 0.005000
57 12 0.938000 0.057000 0.005000
57 13 0.930000 0.065000 0.005000
57 14 0.924000 0.070000 0.006000
57 15 0.918000 0.075000 0.007000
57 16 0.915000 0.076000 0.009000
57 17 0.911000 0.077000 0.012000
57 18 0.906000 0.081000 0.013000
57 19 0.901000 0.086000 0.013000
57 20 0.896000 0.091000 0.013000
57 21 0.895000 0.091000 0.014000
57 22 0.885000 0.101000 0.014000
57 23 0.880000 0.104000 0.016000
57 24 0.868000 0.115000 0.017000
57 25 0.858000 0.124000 0.018000
57 26 0.852000 0.129000 0.019000
57 27 0.845000 0.136000 0.019000
57 28 0.835000 0.145000 0.020000
57 29 0.821000 0.158000 0.021000
57 30 0.812000 0.165000 0.023000
57 31 0.798000 0.178000 0.024000
57 32 0.796000 0.178000 0.026000
57 33 0.783000 0.190000 0.027000
57 34 0.764000 0.204000 0.032000
57 35 0.747000 0.218000 0.035000
57 36 0.738000 0.225000 0.037000
57 37 0.725000 0.235000 0.040000
57 38 0.709000 0.249000 0.042000
57 39 0.690000 0.266000 0.044000
57 40 0.668000 0.288000 0.044000
57 41 0.655000 0.295000 0.050000
57 42 0.638000 0.308000 0.054000
57 43 0.626000 0.317000 0.057000
57 44 0.611000 0.331000 0.058000
57 45 0.596000 0.343000 0.061000
57 46 0.585000 0.349000 0.066000
57 47 0.571000 0.359000 0.070000
57 48 0.561000 0.368000 0.071000
57 49 0.546000 0.379000 0.075000
57 50 0.533000 0.390000 0.077000
57 51 0.516000 0.402000 0.082000
57 52 0.505000 0.410000 0.085000
57 53 0.484000 0.423000 0.093000
57 54 0.470000 0.431000 0.099000
57 55 0.458000 0.438000 0.104000
57 56 0.440000 0.450000 0.110000
57 57 0.424000 0.460000 0.116000
57 58 0.411000 0.469000 0.120000
57 59 0.401000 0.474000 0.125000
57 60 0.386000 0.482000 0.132000
57 61 0.374000 0.493000 0.133000
57 62 0.357000 0.506000 0.137000
57 63 0.347000 0.512000 0.141000
57 64 0.333000 0.521000 0.146000
57 65 0.321000 0.526000 0.153000
57 66 0.318000 0.526000 0.156000
57 67 0.307000 0.528000 0.165000
57 68 0.301000 0.528000 0.171000
57 69 0.287000 0.537000 0.176000
57 70 0.282000 0.530000 0.188000
57 71 0.273000 0.534000 0.193000
57 72 0.261000 0.541000 0.198000
57 73 0.249000 0.546000 0.205000
57 74 0.236000 0.553000 0.211000
57 75 0.228000 0.554000 0.218000
57 76 0.222000 0.550000 0.228000
58 0 0.984000 0.016000 0.000000
58 1 0.980000 0.019000 0.001000
58 2 0.979000 0.020000 0.001000
58 3 0.979000 0.020000 0.001000
58 4 0.979000 0.020000 0.001000
58 5 0.977000 0.022000 0.001000
58 6 0.977000 0.022000 0.001000
58 7 0.975000 0.024000 0.001000
58 8 0.975000 0.024000 0.001000
58 9 0.973000 0.026000 0.001000
58 10 0.971000 0.028000 0.001000
58 11 0.969000 0.030000 0.001000
58 12 0.967000 0.031000 0.002000
58 13 0.965000 0.032000 0.003000
58 14 0.963000 0.034000 0.003000
58 15 0.962000 0.034000 0.004000
58 16 0.961000 0.035000 0.004000
58 17 0.958000 0.038000 0.004000
58 18 0.957000 0.039000 0.004000
58 19 0.954000 0.042000 0.004000
58 20 0.953000 0.043000 0.004000
58 21 0.946000 0.047000 0.007000
58 22 0.942000 0.050000 0.008000
58 23 0.940000 0.052000 0.008000
58 24 0.939000 0.053000 0.008000
58 25 0.935000 0.056000 0.009000
58 26 0.928000 0.062000 0.010000
58 27 0.923000 0.065000 0.012000
58 28 0.920000 0.068000 0.012000
58 29 0.913000 0.075000 0.012000
58 30 0.908000 0.080000 0.012000
58 31 0.904000 0.084000 0.012000
58 32 0.897000 0.091000 0.012000
58 33 0.890000 0.098000 0.012000
58 34 0.880000 0.106000 0.014000
58 35 0.869000 0.116000 0.015000
58 36 0.858000 0.126000 0.016000
58 37 0.848000 0.135000 0.017000
58 38 0.841000 0.138000 0.021000
58 39 0.827000 0.151000 0.022000
58 40 0.815000 0.161000 0.024000
58 41 0.807000 0.166000 0.027000
58 42 0.789000 0.181000 0.030000
58 43 0.780000 0.188000 0.032000
58 44 0.775000 0.193000 0.032000
58 45 0.761000 0.205000 0.034000
58 46 0.750000 0.215000 0.035000
58 47 0.741000 0.224000 0.035000
58 48 0.727000 0.236000 0.037000
58 49 0.706000 0.257000 0.037000
58 50 0.690000 0.271000 0.039000
58 51 0.679000 0.281000 0.040000
58 52 0.667000 0.291000 0.042000
58 53 0.656000 0.301000 0.043000
58 54 0.642000 0.311000 0.047000
58 55 0.630000 0.319000 0.051000
58 56 0.618000 0.328000 0.054000
58 57 0.595000 0.351000 0.054000
58 58 0.581000 0.361000 0.058000
58 59 0.564000 0.375000 0.061000
58 60 0.549000 0.384000 0.067000
58 61 0.533000 0.396000 0.071000
58 62 0.516000 0.412000 0.072000
58 63 0.490000 0.434000 0.076000
58 64 0.472000 0.449000 0.079000
58 65 0.452000 0.465000 0.083000
58 66 0.445000 0.467000 0.088000
58 67 0.432000 0.476000 0.092000
58 68 0.413000 0.492000 0.095000
58 69 0.390000 0.510000 0.100000
58 70 0.377000 0.516000 0.107000
58 71 0.361000 0.529000 0.110000
58 72 0.344000 0.543000 0.113000
58 73 0.332000 0.551000 0.117000
58 74 0.324000 0.550000 0.126000
58 75 0.313000 0.556000 0.131000
58 76 0.295000 0.572000 0.133000
59 0 0.985000 0.015000 0.000000
59 1 0.984000 0.016000 0.000000
59 2 0.982000 0.018000 0.000000
59 3 0.979000 0.021000 0.000000
59 4 0.976000 0.024000 0.000000
59 5 0.973000 0.026000 0.001000
59 6 0.971000 0.028000 0.001000
59 7 0.969000 0.029000 0.002000
59 8 0.968000 0.030000 0.002000
59 9 0.965000 0.033000 0.002000
59 10 0.964000 0.031000 0.005000
59 11 0.957000 0.037000 0.006000
59 12 0.956000 0.038000 0.006000
59 13 0.951000 0.043000 0.006000
59 14 0.948000 0.046000 0.006000
59 15 0.945000 0.049000 0.006000
59 16 0.940000 0.054000 0.006000
59 17 0.936000 0.058000 0.006000
59 18 0.934000 0.060000 0.006000
59 19 0.929000 0.063000 0.008000
59 20 0.924000 0.067000 0.009000
59 21 0.919000 0.071000 0.010000
59 22 0.916000 0.073000 0.011000
59 23 0.910000 0.076000 0.014000
59 24 0.908000 0.078000 0.014000
59 25 0.901000 0.084000 0.015000
59 26 0.890000 0.095000 0.015000
59 27 0.885000 0.099000 0.016000
59 28 0.881000 0.102000 0.017000
59 29 0.870000 0.111000 0.019000
59 30 0.862000 0.118000 0.020000
59 31 0.855000 0.122000 0.023000
59 32 0.849000 0.127000 0.024000
59 33 0.837000 0.137000 0.026000
59 34 0.832000 0.142000 0.026000
59 35 0.824000 0.147000 0.029000
59 36 0.812000 0.158000 0.030000
59 37 0.801000 0.162000 0.037000
59 38 0.787000 0.172000 0.041000
59 39 0.778000 0.181000 0.041000
59 40 0.764000 0.190000 0.046000
59 41 0.745000 0.207000 0.048000
59 42 0.732000 0.219000 0.049000
59 43 0.712000 0.233000 0.055000
59 44 0.692000 0.248000 0.060000
59 45 0.680000 0.256000 0.064000
59 46 0.669000 0.264000 0.067000
59 47 0.658000 0.272000 0.070000
59 48 0.648000 0.282000 0.070000
59 49 0.639000 0.291000 0.070000
59 50 0.630000 0.298000 0.072000
59 51 0.620000 0.307000 0.073000
59 52 0.604000 0.319000 0.077000
59 53 0.595000 0.325000 0.080000
59 54 0.586000 0.330000 0.084000
59 55 0.571000 0.340000 0.089000
59 56 0.561000 0.349000 0.090000
59 57 0.549000 0.357000 0.094000
59 58 0.534000 0.371000 0.095000
59 59 0.518000 0.386000 0.096000
59 60 0.510000 0.388000 0.102000
59 61 0.493000 0.400000 0.107000
59 62 0.483000 0.405000 0.112000
59 63 0.466000 0.421000 0.113000
59 64 0.451000 0.433000 0.116000
59 65 0.438000 0.442000 0.120000
59 66 0.424000 0.453000 0.123000
59 67 0.412000 0.456000 0.132000
59 68 0.402000 0.463000 0.135000
59 69 0.383000 0.478000 0.139000
59 70 0.372000 0.481000 0.147000
59 71 0.357000 0.490000 0.153000
59 72 0.346000 0.495000 0.159000
59 73 0.333000 0.506000 0.161000
59 74 0.311000 0.519000 0.170000
59 75 0.303000 0.520000 0.177000
59 76 0.301000 0.512000 0.187000
60 0 0.987000 0.013000 0.000000
60 1 0.984000 0.016000 0.000000
60 2 0.981000 0.019000 0.000000
60 3 0.980000 0.019000 0.001000
60 4 0.977000 0.022000 0.001000
60 5 0.975000 0.023000 0.002000
60 6 0.975000 0.023000 0.002000
60 7 0.972000 0.026000 0.002000
60 8 0.970000 0.028000 0.002000
60 9 0.968000 0.030000 0.002000
60 10 0.965000 0.032000 0.003000
60 11 0.957000 0.040000 0.003000
60 12 0.955000 0.042000 0.003000
60 13 0.953000 0.042000 0.005000
60 14 0.949000 0.045000 0.006000
60 15 0.942000 0.052000 0.006000
60 16 0.938000 0.056000 0.006000
60 17 0.933000 0.060000 0.007000
60 18 0.931000 0.062000 0.007000
60 19 0.926000 0.066000 0.008000
60 20 0.922000 0.069000 0.009000
60 21 0.919000 0.072000 0.009000
60 22 0.914000 0.075000 0.011000
60 23 0.907000 0.081000 0.012000
60 24 0.899000 0.088000 0.013000
60 25 0.894000 0.093000 0.013000
60 26 0.885000 0.101000 0.014000
60 27 0.879000 0.105000 0.016000
60 28 0.871000 0.111000 0.018000
60 29 0.868000 0.112000 0.020000
60 30 0.854000 0.123000 0.023000
60 31 0.845000 0.129000 0.026000
60 32 0.833000 0.141000 0.026000
60 33 0.827000 0.145000 0.028000
60 34 0.824000 0.146000 0.030000
60 35 0.812000 0.158000 0.030000
60 36 0.798000 0.169000 0.033000
60 37 0.784000 0.179000 0.037000
60 38 0.772000 0.190000 0.038000
60 39 0.759000 0.201000 0.040000
60 40 0.746000 0.214000 0.040000
60 41 0.731000 0.227000 0.042000
60 42 0.719000 0.239000 0.042000
60 43 0.703000 0.251000 0.046000
60 44 0.685000 0.267000 0.048000
60 45 0.669000 0.278000 0.053000
60 46 0.648000 0.296000 0.056000
60 47 0.636000 0.304000 0.060000
60 48 0.618000 0.319000 0.063000
60 49 0.592000 0.343000 0.065000
60 50 0.575000 0.356000 0.069000
60 51 0.560000 0.366000 0.074000
60 52 0.548000 0.375000 0.077000
60 53 0.535000 0.387000 0.078000
60 54 0.521000 0.397000 0.082000
60 55 0.512000 0.402000 0.086000
60 56 0.498000 0.411000 0.091000
60 57 0.483000 0.424000 0.093000
60 58 0.474000 0.429000 0.097000
60 59 0.455000 0.442000 0.103000
60 60 0.442000 0.451000 0.107000
60 61 0.431000 0.455000 0.114000
60 62 0.420000 0.460000 0.120000
60 63 0.395000 0.483000 0.122000
60 64 0.383000 0.494000 0.123000
60 65 0.366000 0.509000 0.125000
60 66 0.353000 0.513000 0.134000
60 67 0.339000 0.522000 0.139000
60 68 0.328000 0.526000 0.146000
60 69 0.316000 0.535000 0.149000
60 70 0.312000 0.532000 0.156000
60 71 0.293000 0.545000 0.162000
60 72 0.282000 0.546000 0.172000
60 73 0.265000 0.555000 0.180000
60 74 0.261000 0.555000 0.184000
60 75 0.249000 0.562000 0.189000
60 76 0.241000 0.564000 0.195000
61 0 0.988000 0.012000 0.000000
61 1 0.987000 0.013000 0.000000
61 2 0.983000 0.017000 0.000000
61 3 0.983000 0.016000 0.001000
61 4 0.983000 0.016000 0.001000
61 5 0.982000 0.017000 0.001000
61 6 0.980000 0.019000 0.001000
61 7 0.978000 0.021000 0.001000
61 8 0.976000 0.023000 0.001000
61 9 0.974000 0.025000 0.001000
61 10 0.973000 0.026000 0.001000
61 11 0.971000 0.028000 0.001000
61 12 0.968000 0.031000 0.001000
61 13 0.964000 0.035000 0.001000
61 14 0.962000 0.036000 0.002000
61 15 0.960000 0.038000 0.002000
61 16 0.956000 0.042000 0.002000
61 17 0.953000 0.045000 0.002000
61 18 0.946000 0.052000 0.002000
61 19 0.942000 0.055000 0.003000
61 20 0.938000 0.059000 0.003000
61 21 0.934000 0.063000 0.003000
61 22 0.928000 0.069000 0.003000
61 23 0.922000 0.075000 0.003000
61 24 0.919000 0.077000 0.004000
61 25 0.916000 0.079000 0.005000
61 26 0.912000 0.083000 0.005000
61 27 0.904000 0.087000 0.009000
61 28 0.898000 0.092000 0.010000
61 29 0.891000 0.098000 0.011000
61 30 0.883000 0.105000 0.012000
61 31 0.872000 0.115000 0.013000
61 32 0.863000 0.122000 0.015000
61 33 0.854000 0.130000 0.016000
61 34 0.844000 0.140000 0.016000
61 35 0.838000 0.144000 0.018000
61 36 0.832000 0.150000 0.018000
61 37 0.824000 0.158000 0.018000
61 38 0.817000 0.163000 0.020000
61 39 0.802000 0.178000 0.020000
61 40 0.795000 0.182000 0.023000
61 41 0.788000 0.186000 0.026000
61 42 0.779000 0.195000 0.026000
61 43 0.768000 0.205000 0.027000
61 44 0.750000 0.222000 0.028000
61 45 0.742000 0.227000 0.031000
61 46 0.723000 0.243000 0.034000
61 47 0.707000 0.256000 0.037000
61 48 0.699000 0.263000 0.038000
61 49 0.684000 0.277000 0.039000
61 50 0.671000 0.288000 0.041000
61 51 0.660000 0.297000 0.043000
61 52 0.651000 0.300000 0.049000
61 53 0.633000 0.313000 0.054000
61 54 0.617000 0.328000 0.055000
61 55 0.601000 0.342000 0.057000
61 56 0.585000 0.356000 0.059000
61 57 0.575000 0.363000 0.062000
61 58 0.559000 0.376000 0.065000
61 59 0.542000 0.391000 0.067000
61 60 0.519000 0.410000 0.071000
61 61 0.511000 0.414000 0.075000
61 62 0.502000 0.421000 0.077000
61 63 0.489000 0.433000 0.078000
61 64 0.467000 0.449000 0.084000
61 65 0.453000 0.460000 0.087000
61 66 0.441000 0.469000 0.090000
61 67 0.424000 0.483000 0.093000
61 68 0.411000 0.487000 0.102000
61 69 0.391000 0.502000 0.107000
61 70 0.378000 0.511000 0.111000
61 71 0.361000 0.523000 0.116000
61 72 0.349000 0.525000 0.126000
61 73 0.338000 0.532000 0.130000
61 74 0.327000 0.529000 0.144000
61 75 0.316000 0.531000 0.153000
61 76 0.302000 0.544000 0.154000
62 0 0.990000 0.010000 0.000000
62 1 0.990000 0.010000 0.000000
62 2 0.988000 0.012000 0.000000
62 3 0.988000 0.012000 0.000000
62 4 0.983000 0.016000 0.001000
62 5 0.981000 0.018000 0.001000
62 6 0.980000 0.019000 0.001000
62 7 0.980000 0.019000 0.001000
62 8 0.978000 0.021000 0.001000
62 9 0.977000 0.022000 0.001000
62 10 0.973000 0.026000 0.001000
62 11 0.969000 0.029000 0.002000
62 12 0.965000 0.033000 0.002000
62 13 0.963000 0.035000 0.002000
62 14 0.959000 0.037000 0.004000
62 15 0.955000 0.041000 0.004000
62 16 0.949000 0.046000 0.005000
62 17 0.946000 0.048000 0.006000
62 18 0.941000 0.052000 0.007000
62 19 0.939000 0.054000 0.007000
62 20 0.937000 0.055000 0.008000
62 21 0.936000 0.056000 0.008000
62 22 0.931000 0.061000 0.008000
62 23 0.925000 0.067000 0.008000
62 24 0.920000 0.072000 0.008000
62 25 0.913000 0.078000 0.009000
62 26 0.911000 0.078000 0.011000
62 27 0.906000 0.082000 0.012000
62 28 0.898000 0.089000 0.013000
62 29 0.889000 0.097000 0.014000
62 30 0.885000 0.100000 0.015000
62 31 0.880000 0.103000 0.017000
62 32 0.870000 0.112000 0.018000
62 33 0.857000 0.123000 0.020000
62 34 0.847000 0.132000 0.021000
62 35 0.839000 0.137000 0.024000
62 36 0.828000 0.146000 0.026000
62 37 0.817000 0.155000 0.028000
62 38 0.805000 0.167000 0.028000
62 39 0.793000 0.178000 0.029000
62 40 0.781000 0.189000 0.030000
62 41 0.777000 0.192000 0.031000
62 42 0.769000 0.199000 0.032000
62 43 0.761000 0.207000 0.032000
62 44 0.748000 0.219000 0.033000
62 45 0.735000 0.230000 0.035000
62 46 0.726000 0.234000 0.040000
62 47 0.715000 0.242000 0.043000
62 48 0.708000 0.248000 0.044000
62 49 0.697000 0.257000 0.046000
62 50 0.677000 0.274000 0.049000
62 51 0.668000 0.282000 0.050000
62 52 0.648000 0.299000 0.053000
62 53 0.629000 0.313000 0.058000
62 54 0.616000 0.324000 0.060000
62 55 0.599000 0.337000 0.064000
62 56 0.582000 0.350000 0.068000
62 57 0.569000 0.362000 0.069000
62 58 0.554000 0.375000 0.071000
62 59 0.531000 0.392000 0.077000
62 60 0.517000 0.398000 0.085000
62 61 0.509000 0.402000 0.089000
62 62 0.496000 0.414000 0.090000
62 63 0.484000 0.422000 0.094000
62 64 0.473000 0.428000 0.099000
62 65 0.459000 0.441000 0.100000
62 66 0.443000 0.452000 0.105000
62 67 0.429000 0.455000 0.116000
62 68 0.417000 0.462000 0.121000
62 69 0.398000 0.476000 0.126000
62 70 0.388000 0.479000 0.133000
62 71 0.377000 0.487000 0.136000
62 72 0.364000 0.491000 0.145000
62 73 0.355000 0.493000 0.152000
62 74 0.345000 0.497000 0.158000
62 75 0.331000 0.509000 0.160000
62 76 0.314000 0.518000 0.168000
63 0 0.986000 0.014000 0.000000
63 1 0.985000 0.015000 0.000000
63 2 0.983000 0.017000 0.000000
63 3 0.982000 0.018000 0.000000
63 4 0.979000 0.021000 0.000000
63 5 0.978000 0.022000 0.000000
63 6 0.977000 0.023000 0.000000
63 7 0.972000 0.028000 0.000000
63 8 0.970000 0.029000 0.001000
63 9 0.967000 0.032000 0.001000
63 10 0.963000 0.036000 0.001000
63 11 0.960000 0.038000 0.002000
63 12 0.957000 0.041000 0.002000
63 13 0.950000 0.048000 0.002000
63 14 0.947000 0.051000 0.002000
63 15 0.941000 0.056000 0.003000
63 16 0.937000 0.059000 0.004000
63 17 0.932000 0.064000 0.004000
63 18 0.926000 0.068000 0.006000
63 19 0.920000 0.072000 0.008000
63 20 0.918000 0.074000 0.008000
63 21 0.909000 0.082000 0.009000
63 22 0.906000 0.083000 0.011000
63 23 0.903000 0.085000 0.012000
63 24 0.900000 0.087000 0.013000
63 25 0.889000 0.098000 0.013000
63 26 0.881000 0.104000 0.015000
63 27 0.879000 0.106000 0.015000
63 28 0.873000 0.111000 0.016000
63 29 0.861000 0.123000 0.016000
63 30 0.850000 0.132000 0.018000
63 31 0.837000 0.142000 0.021000
63 32 0.829000 0.149000 0.022000
63 33 0.815000 0.163000 0.022000
63 34 0.801000 0.176000 0.023000
63 35 0.792000 0.182000 0.026000
63 36 0.784000 0.190000 0.026000
63 37 0.775000 0.198000 0.027000
63 38 0.760000 0.212000 0.028000
63 39 0.749000 0.218000 0.033000
63 40 0.744000 0.220000 0.036000
63 41 0.727000 0.236000 0.037000
63 42 0.712000 0.249000 0.039000
63 43 0.700000 0.259000 0.041000
63 44 0.685000 0.269000 0.046000
63 45 0.675000 0.276000 0.049000
63 46 0.659000 0.289000 0.052000
63 47 0.641000 0.302000 0.057000
63 48 0.627000 0.315000 0.058000
63 49 0.612000 0.327000 0.061000
63 50 0.601000 0.335000 0.064000
63 51 0.590000 0.344000 0.066000
63 52 0.569000 0.360000 0.071000
63 53 0.556000 0.366000 0.078000
63 54 0.540000 0.375000 0.085000
63 55 0.529000 0.383000 0.088000
63 56 0.513000 0.396000 0.091000
63 57 0.495000 0.412000 0.093000
63 58 0.479000 0.422000 0.099000
63 59 0.468000 0.429000 0.103000
63 60 0.445000 0.448000 0.107000
63 61 0.426000 0.460000 0.114000
63 62 0.411000 0.469000 0.120000
63 63 0.402000 0.471000 0.127000
63 64 0.389000 0.474000 0.137000
63 65 0.373000 0.485000 0.142000
63 66 0.356000 0.499000 0.145000
63 67 0.345000 0.506000 0.149000
63 68 0.330000 0.514000 0.156000
63 69 0.316000 0.524000 0.160000
63 70 0.308000 0.527000 0.165000
63 71 0.303000 0.526000 0.171000
63 72 0.289000 0.534000 0.177000
63 73 0.280000 0.537000 0.183000
63 74 0.267000 0.540000 0.193000
63 75 0.252000 0.542000 0.206000
63 76 0.247000 0.543000 0.210000
64 0 0.989000 0.011000 0.000000
64 1 0.989000 0.011000 0.000000
64 2 0.986000 0.014000 0.000000
64 3 0.986000 0.014000 0.000000
64 4 0.986000 0.014000 0.000000
64 5 0.986000 0.014000 0.000000
64 6 0.984000 0.016000 0.000000
64 7 0.982000 0.018000 0.000000
64 8 0.980000 0.020000 0.000000
64 9 0.978000 0.022000 0.000000
64 10 0.974000 0.026000 0.000000
64 11 0.971000 0.029000 0.000000
64 12 0.963000 0.035000 0.002000
64 13 0.961000 0.037000 0.002000
64 14 0.959000 0.039000 0.002000
64 15 0.956000 0.041000 0.003000
64 16 0.951000 0.045000 0.004000
64 17 0.950000 0.045000 0.005000
64 18 0.946000 0.048000 0.006000
64 19 0.939000 0.055000 0.006000
64 20 0.936000 0.057000 0.007000
64 21 0.933000 0.060000 0.007000
64 22 0.929000 0.063000 0.008000
64 23 0.927000 0.064000 0.009000
64 24 0.924000 0.067000 0.009000
64 25 0.916000 0.073000 0.011000
64 26 0.913000 0.075000 0.012000
64 27 0.907000 0.081000 0.012000
64 28 0.903000 0.084000 0.013000
64 29 0.900000 0.086000 0.014000
64 30 0.893000 0.093000 0.014000
64 31 0.885000 0.099000 0.016000
64 32 0.882000 0.098000 0.020000
64 33 0.872000 0.107000 0.021000
64 34 0.866000 0.109000 0.025000
64 35 0.859000 0.116000 0.025000
64 36 0.851000 0.123000 0.026000
64 37 0.833000 0.140000 0.027000
64 38 0.822000 0.149000 0.029000
64 39 0.811000 0.160000 0.029000
64 40 0.802000 0.167000 0.031000
64 41 0.794000 0.173000 0.033000
64 42 0.785000 0.180000 0.035000
64 43 0.769000 0.195000 0.036000
64 44 0.755000 0.206000 0.039000
64 45 0.745000 0.215000 0.040000
64 46 0.734000 0.223000 0.043000
64 47 0.724000 0.230000 0.046000
64 48 0.713000 0.241000 0.046000
64 49 0.699000 0.253000 0.048000
64 50 0.688000 0.261000 0.051000
64 51 0.670000 0.278000 0.052000
64 52 0.658000 0.288000 0.054000
64 53 0.648000 0.296000 0.056000
64 54 0.632000 0.308000 0.060000
64 55 0.618000 0.321000 0.061000
64 56 0.603000 0.332000 0.065000
64 57 0.594000 0.340000 0.066000
64 58 0.576000 0.357000 0.067000
64 59 0.556000 0.374000 0.070000
64 60 0.538000 0.387000 0.075000
64 61 0.524000 0.400000 0.076000
64 62 0.512000 0.409000 0.079000
64 63 0.501000 0.419000 0.080000
64 64 0.490000 0.425000 0.085000
64 65 0.477000 0.436000 0.087000
64 66 0.453000 0.458000 0.089000
64 67 0.443000 0.467000 0.090000
64 68 0.432000 0.474000 0.094000
64 69 0.414000 0.492000 0.094000
64 70 0.398000 0.502000 0.100000
64 71 0.377000 0.517000 0.106000
64 72 0.365000 0.524000 0.111000
64 73 0.353000 0.531000 0.116000
64 74 0.339000 0.536000 0.125000
64 75 0.326000 0.545000 0.129000
64 76 0.316000 0.549000 0.135000
65 0 0.986000 0.014000 0.000000
65 1 0.984000 0.016000 0.000000
65 2 0.984000 0.016000 0.000000
65 3 0.981000 0.019000 0.000000
65 4 0.976000 0.024000 0.000000
65 5 0.975000 0.025000 0.000000
65 6 0.973000 0.027000 0.000000
65 7 0.971000 0.029000 0.000000
65 8 0.969000 0.030000 0.001000
65 9 0.967000 0.032000 0.001000
65 10 0.967000 0.032000 0.001000
65 11 0.963000 0.036000 0.001000
65 12 0.959000 0.040000 0.001000
65 13 0.955000 0.044000 0.001000
65 14 0.950000 0.048000 0.002000
65 15 0.946000 0.052000 0.002000
